,country,year,sex,age,count of suicides,population,suicide rate, gdp_for_year ($) ,gdp_per_capita ($),generation,GDP,suicide level,Total_suicide_count
10551,Grenada,2004,female,15-24 years,0,11730,0.0,"599,118,593",6428,Millenials,Low GDP,Low,38
10552,Grenada,2004,female,25-34 years,0,6904,0.0,"599,118,593",6428,Generation X,Low GDP,Low,38
10553,Grenada,2004,female,35-54 years,0,9927,0.0,"599,118,593",6428,Boomers,Low GDP,Low,38
10554,Grenada,2004,female,5-14 years,0,11048,0.0,"599,118,593",6428,Millenials,Low GDP,Low,38
10555,Grenada,2004,female,55-74 years,0,5067,0.0,"599,118,593",6428,Silent,Low GDP,Low,38
10556,Grenada,2004,female,75+ years,0,2398,0.0,"599,118,593",6428,Silent,Low GDP,Low,38
10557,Grenada,2004,male,15-24 years,0,12138,0.0,"599,118,593",6428,Millenials,Low GDP,Low,38
10558,Grenada,2004,male,35-54 years,0,9820,0.0,"599,118,593",6428,Boomers,Low GDP,Low,38
10559,Grenada,2004,male,5-14 years,0,11248,0.0,"599,118,593",6428,Millenials,Low GDP,Low,38
10560,Grenada,2004,male,55-74 years,0,4120,0.0,"599,118,593",6428,Silent,Low GDP,Low,38
10561,Grenada,2004,male,75+ years,0,1320,0.0,"599,118,593",6428,Silent,Low GDP,Low,38
10562,Grenada,2005,male,75+ years,1,1321,75.7,"695,370,296",7422,Silent,Low GDP,Low,38
10563,Grenada,2005,male,55-74 years,2,4163,48.04,"695,370,296",7422,Silent,Low GDP,Low,38
10564,Grenada,2005,female,25-34 years,1,7134,14.02,"695,370,296",7422,Generation X,Low GDP,Low,38
10565,Grenada,2005,male,25-34 years,1,7688,13.01,"695,370,296",7422,Generation X,Low GDP,Low,38
10566,Grenada,2005,male,35-54 years,1,9947,10.05,"695,370,296",7422,Boomers,Low GDP,Low,38
10567,Grenada,2005,female,15-24 years,0,11956,0.0,"695,370,296",7422,Millenials,Low GDP,Low,38
10568,Grenada,2005,female,35-54 years,0,10010,0.0,"695,370,296",7422,Boomers,Low GDP,Low,38
10569,Grenada,2005,female,5-14 years,0,10711,0.0,"695,370,296",7422,Millenials,Low GDP,Low,38
10570,Grenada,2005,female,55-74 years,0,5049,0.0,"695,370,296",7422,Silent,Low GDP,Low,38
10571,Grenada,2005,female,75+ years,0,2393,0.0,"695,370,296",7422,Silent,Low GDP,Low,38
10572,Grenada,2005,male,15-24 years,0,12366,0.0,"695,370,296",7422,Millenials,Low GDP,Low,38
10573,Grenada,2005,male,5-14 years,0,10947,0.0,"695,370,296",7422,Millenials,Low GDP,Low,38
10574,Grenada,2006,male,35-54 years,1,10115,9.89,"698,700,667",7423,Boomers,Low GDP,Low,38
10575,Grenada,2006,female,15-24 years,0,12042,0.0,"698,700,667",7423,Millenials,Low GDP,Low,38
10576,Grenada,2006,female,25-34 years,0,7419,0.0,"698,700,667",7423,Generation X,Low GDP,Low,38
10577,Grenada,2006,female,35-54 years,0,10129,0.0,"698,700,667",7423,Boomers,Low GDP,Low,38
10578,Grenada,2006,female,5-14 years,0,10384,0.0,"698,700,667",7423,Millenials,Low GDP,Low,38
10579,Grenada,2006,female,55-74 years,0,5056,0.0,"698,700,667",7423,Silent,Low GDP,Low,38
10580,Grenada,2006,female,75+ years,0,2387,0.0,"698,700,667",7423,Silent,Low GDP,Low,38
10581,Grenada,2006,male,15-24 years,0,12437,0.0,"698,700,667",7423,Millenials,Low GDP,Low,38
10582,Grenada,2006,male,25-34 years,0,7940,0.0,"698,700,667",7423,Generation X,Low GDP,Low,38
10583,Grenada,2006,male,5-14 years,0,10658,0.0,"698,700,667",7423,Millenials,Low GDP,Low,38
10584,Grenada,2006,male,55-74 years,0,4223,0.0,"698,700,667",7423,Silent,Low GDP,Low,38
10585,Grenada,2006,male,75+ years,0,1336,0.0,"698,700,667",7423,Silent,Low GDP,Low,38
10586,Grenada,2007,male,55-74 years,1,4324,23.13,"758,683,593",8035,Silent,Low GDP,Low,38
10587,Grenada,2007,female,25-34 years,1,7699,12.99,"758,683,593",8035,Generation X,Low GDP,Low,38
10588,Grenada,2007,male,25-34 years,1,8183,12.22,"758,683,593",8035,Generation X,Low GDP,Low,38
10589,Grenada,2007,female,15-24 years,0,12038,0.0,"758,683,593",8035,Millenials,Low GDP,Low,38
10590,Grenada,2007,female,35-54 years,0,10234,0.0,"758,683,593",8035,Boomers,Low GDP,Low,38
10591,Grenada,2007,female,5-14 years,0,10089,0.0,"758,683,593",8035,Generation Z,Low GDP,Low,38
10592,Grenada,2007,female,55-74 years,0,5099,0.0,"758,683,593",8035,Silent,Low GDP,Low,38
10593,Grenada,2007,female,75+ years,0,2349,0.0,"758,683,593",8035,Silent,Low GDP,Low,38
10594,Grenada,2007,male,15-24 years,0,12395,0.0,"758,683,593",8035,Millenials,Low GDP,Low,38
10595,Grenada,2007,male,35-54 years,0,10277,0.0,"758,683,593",8035,Boomers,Low GDP,Low,38
10596,Grenada,2007,male,5-14 years,0,10404,0.0,"758,683,593",8035,Generation Z,Low GDP,Low,38
10597,Grenada,2007,male,75+ years,0,1327,0.0,"758,683,593",8035,Silent,Low GDP,Low,38
10598,Grenada,2008,female,15-24 years,0,11953,0.0,"825,977,889",8733,Millenials,Low GDP,Low,38
10599,Grenada,2008,female,25-34 years,0,7976,0.0,"825,977,889",8733,Generation X,Low GDP,Low,38
10600,Grenada,2008,female,35-54 years,0,10333,0.0,"825,977,889",8733,Boomers,Low GDP,Low,38
10601,Grenada,2008,female,5-14 years,0,9818,0.0,"825,977,889",8733,Generation Z,Low GDP,Low,38
10602,Grenada,2008,female,55-74 years,0,5178,0.0,"825,977,889",8733,Silent,Low GDP,Low,38
10603,Grenada,2008,female,75+ years,0,2286,0.0,"825,977,889",8733,Silent,Low GDP,Low,38
10604,Grenada,2008,male,15-24 years,0,12260,0.0,"825,977,889",8733,Millenials,Low GDP,Low,38
10605,Grenada,2008,male,25-34 years,0,8426,0.0,"825,977,889",8733,Generation X,Low GDP,Low,38
10606,Grenada,2008,male,35-54 years,0,10435,0.0,"825,977,889",8733,Boomers,Low GDP,Low,38
10607,Grenada,2008,male,5-14 years,0,10169,0.0,"825,977,889",8733,Generation Z,Low GDP,Low,38
10608,Grenada,2008,male,55-74 years,0,4444,0.0,"825,977,889",8733,Silent,Low GDP,Low,38
10609,Grenada,2008,male,75+ years,0,1307,0.0,"825,977,889",8733,Silent,Low GDP,Low,38
10610,Grenada,2009,female,15-24 years,0,11815,0.0,"771,278,111",8140,Millenials,Low GDP,Low,38
10611,Grenada,2009,female,25-34 years,0,8276,0.0,"771,278,111",8140,Generation X,Low GDP,Low,38
10612,Grenada,2009,female,35-54 years,0,10420,0.0,"771,278,111",8140,Boomers,Low GDP,Low,38
10613,Grenada,2009,female,5-14 years,0,9570,0.0,"771,278,111",8140,Generation Z,Low GDP,Low,38
10614,Grenada,2009,female,55-74 years,0,5271,0.0,"771,278,111",8140,Silent,Low GDP,Low,38
10615,Grenada,2009,female,75+ years,0,2227,0.0,"771,278,111",8140,Silent,Low GDP,Low,38
10616,Grenada,2009,male,15-24 years,0,12076,0.0,"771,278,111",8140,Millenials,Low GDP,Low,38
10617,Grenada,2009,male,25-34 years,0,8697,0.0,"771,278,111",8140,Generation X,Low GDP,Low,38
10618,Grenada,2009,male,35-54 years,0,10585,0.0,"771,278,111",8140,Boomers,Low GDP,Low,38
10619,Grenada,2009,male,5-14 years,0,9952,0.0,"771,278,111",8140,Generation Z,Low GDP,Low,38
10620,Grenada,2009,male,55-74 years,0,4580,0.0,"771,278,111",8140,Silent,Low GDP,Low,38
10621,Grenada,2009,male,75+ years,0,1277,0.0,"771,278,111",8140,Silent,Low GDP,Low,38
10622,Grenada,2010,female,15-24 years,0,11637,0.0,"771,015,889",8118,Millenials,Low GDP,Low,38
10623,Grenada,2010,female,25-34 years,0,8598,0.0,"771,015,889",8118,Generation X,Low GDP,Low,38
10624,Grenada,2010,female,35-54 years,0,10509,0.0,"771,015,889",8118,Generation X,Low GDP,Low,38
10625,Grenada,2010,female,5-14 years,0,9347,0.0,"771,015,889",8118,Generation Z,Low GDP,Low,38
10626,Grenada,2010,female,55-74 years,0,5381,0.0,"771,015,889",8118,Silent,Low GDP,Low,38
10627,Grenada,2010,female,75+ years,0,2179,0.0,"771,015,889",8118,Silent,Low GDP,Low,38
10628,Grenada,2010,male,15-24 years,0,11871,0.0,"771,015,889",8118,Millenials,Low GDP,Low,38
10629,Grenada,2010,male,25-34 years,0,9006,0.0,"771,015,889",8118,Generation X,Low GDP,Low,38
10630,Grenada,2010,male,35-54 years,0,10726,0.0,"771,015,889",8118,Generation X,Low GDP,Low,38
10631,Grenada,2010,male,5-14 years,0,9754,0.0,"771,015,889",8118,Generation Z,Low GDP,Low,38
10632,Grenada,2010,male,55-74 years,0,4715,0.0,"771,015,889",8118,Silent,Low GDP,Low,38
10633,Grenada,2010,male,75+ years,0,1257,0.0,"771,015,889",8118,Silent,Low GDP,Low,38
10634,Grenada,2011,male,55-74 years,1,4824,20.73,"778,648,667",8188,Boomers,Low GDP,Low,38
10635,Grenada,2011,female,15-24 years,0,11312,0.0,"778,648,667",8188,Millenials,Low GDP,Low,38
10636,Grenada,2011,female,25-34 years,0,8950,0.0,"778,648,667",8188,Millenials,Low GDP,Low,38
10637,Grenada,2011,female,35-54 years,0,10609,0.0,"778,648,667",8188,Generation X,Low GDP,Low,38
10638,Grenada,2011,female,5-14 years,0,9137,0.0,"778,648,667",8188,Generation Z,Low GDP,Low,38
10639,Grenada,2011,female,55-74 years,0,5474,0.0,"778,648,667",8188,Boomers,Low GDP,Low,38
10640,Grenada,2011,female,75+ years,0,2185,0.0,"778,648,667",8188,Silent,Low GDP,Low,38
10641,Grenada,2011,male,15-24 years,0,11534,0.0,"778,648,667",8188,Millenials,Low GDP,Low,38
10642,Grenada,2011,male,25-34 years,0,9361,0.0,"778,648,667",8188,Millenials,Low GDP,Low,38
10643,Grenada,2011,male,35-54 years,0,10875,0.0,"778,648,667",8188,Generation X,Low GDP,Low,38
10644,Grenada,2011,male,5-14 years,0,9566,0.0,"778,648,667",8188,Generation Z,Low GDP,Low,38
10645,Grenada,2011,male,75+ years,0,1275,0.0,"778,648,667",8188,Silent,Low GDP,Low,38
10646,Grenada,2012,male,35-54 years,1,11033,9.06,"799,882,148",8382,Generation X,Low GDP,Low,38
10647,Grenada,2012,male,15-24 years,1,11176,8.95,"799,882,148",8382,Millenials,Low GDP,Low,38
10648,Grenada,2012,female,15-24 years,0,10948,0.0,"799,882,148",8382,Millenials,Low GDP,Low,38
10649,Grenada,2012,female,25-34 years,0,9316,0.0,"799,882,148",8382,Millenials,Low GDP,Low,38
10650,Grenada,2012,female,35-54 years,0,10730,0.0,"799,882,148",8382,Generation X,Low GDP,Low,38
10651,Grenada,2012,female,5-14 years,0,9000,0.0,"799,882,148",8382,Generation Z,Low GDP,Low,38
10652,Grenada,2012,female,55-74 years,0,5587,0.0,"799,882,148",8382,Boomers,Low GDP,Low,38
10653,Grenada,2012,female,75+ years,0,2204,0.0,"799,882,148",8382,Silent,Low GDP,Low,38
10654,Grenada,2012,male,25-34 years,0,9743,0.0,"799,882,148",8382,Millenials,Low GDP,Low,38
10655,Grenada,2012,male,5-14 years,0,9447,0.0,"799,882,148",8382,Generation Z,Low GDP,Low,38
10656,Grenada,2012,male,55-74 years,0,4945,0.0,"799,882,148",8382,Boomers,Low GDP,Low,38
10657,Grenada,2012,male,75+ years,0,1297,0.0,"799,882,148",8382,Silent,Low GDP,Low,38
10658,Grenada,2013,female,15-24 years,0,10571,0.0,"842,620,111",8789,Millenials,Low GDP,Low,38
10659,Grenada,2013,female,25-34 years,0,9660,0.0,"842,620,111",8789,Millenials,Low GDP,Low,38
10660,Grenada,2013,female,35-54 years,0,10858,0.0,"842,620,111",8789,Generation X,Low GDP,Low,38
10661,Grenada,2013,female,5-14 years,0,8933,0.0,"842,620,111",8789,Generation Z,Low GDP,Low,38
10662,Grenada,2013,female,55-74 years,0,5723,0.0,"842,620,111",8789,Boomers,Low GDP,Low,38
10663,Grenada,2013,female,75+ years,0,2219,0.0,"842,620,111",8789,Silent,Low GDP,Low,38
10664,Grenada,2013,male,15-24 years,0,10812,0.0,"842,620,111",8789,Millenials,Low GDP,Low,38
10665,Grenada,2013,male,25-34 years,0,10118,0.0,"842,620,111",8789,Millenials,Low GDP,Low,38
10666,Grenada,2013,male,35-54 years,0,11200,0.0,"842,620,111",8789,Generation X,Low GDP,Low,38
10667,Grenada,2013,male,5-14 years,0,9387,0.0,"842,620,111",8789,Generation Z,Low GDP,Low,38
10668,Grenada,2013,male,55-74 years,0,5082,0.0,"842,620,111",8789,Boomers,Low GDP,Low,38
10669,Grenada,2013,male,75+ years,0,1313,0.0,"842,620,111",8789,Silent,Low GDP,Low,38
10670,Grenada,2014,female,15-24 years,0,10206,0.0,"911,481,481",9456,Millenials,Low GDP,Low,38
10671,Grenada,2014,female,25-34 years,0,9943,0.0,"911,481,481",9456,Millenials,Low GDP,Low,38
10672,Grenada,2014,female,35-54 years,0,10981,0.0,"911,481,481",9456,Generation X,Low GDP,Low,38
10673,Grenada,2014,female,5-14 years,0,8922,0.0,"911,481,481",9456,Generation Z,Low GDP,Low,38
10674,Grenada,2014,female,55-74 years,0,5907,0.0,"911,481,481",9456,Boomers,Low GDP,Low,38
10675,Grenada,2014,female,75+ years,0,2222,0.0,"911,481,481",9456,Silent,Low GDP,Low,38
10676,Grenada,2014,male,15-24 years,0,10470,0.0,"911,481,481",9456,Millenials,Low GDP,Low,38
10677,Grenada,2014,male,25-34 years,0,10415,0.0,"911,481,481",9456,Millenials,Low GDP,Low,38
10678,Grenada,2014,male,35-54 years,0,11369,0.0,"911,481,481",9456,Generation X,Low GDP,Low,38
10679,Grenada,2014,male,5-14 years,0,9380,0.0,"911,481,481",9456,Generation Z,Low GDP,Low,38
10680,Grenada,2014,male,55-74 years,0,5260,0.0,"911,481,481",9456,Boomers,Low GDP,Low,38
10681,Grenada,2014,male,75+ years,0,1318,0.0,"911,481,481",9456,Silent,Low GDP,Low,38
10682,Grenada,2015,female,15-24 years,0,9880,0.0,"997,007,926",10290,Millenials,Low GDP,Low,38
10683,Grenada,2015,female,25-34 years,0,10127,0.0,"997,007,926",10290,Millenials,Low GDP,Low,38
10684,Grenada,2015,female,35-54 years,0,11086,0.0,"997,007,926",10290,Generation X,Low GDP,Low,38
10685,Grenada,2015,female,5-14 years,0,8948,0.0,"997,007,926",10290,Generation Z,Low GDP,Low,38
10686,Grenada,2015,female,55-74 years,0,6146,0.0,"997,007,926",10290,Boomers,Low GDP,Low,38
10687,Grenada,2015,female,75+ years,0,2210,0.0,"997,007,926",10290,Silent,Low GDP,Low,38
10688,Grenada,2015,male,15-24 years,0,10167,0.0,"997,007,926",10290,Millenials,Low GDP,Low,38
10689,Grenada,2015,male,25-34 years,0,10597,0.0,"997,007,926",10290,Millenials,Low GDP,Low,38
10690,Grenada,2015,male,35-54 years,0,11536,0.0,"997,007,926",10290,Generation X,Low GDP,Low,38
10691,Grenada,2015,male,5-14 years,0,9409,0.0,"997,007,926",10290,Generation Z,Low GDP,Low,38
10692,Grenada,2015,male,55-74 years,0,5483,0.0,"997,007,926",10290,Boomers,Low GDP,Low,38
10693,Grenada,2015,male,75+ years,0,1303,0.0,"997,007,926",10290,Silent,Low GDP,Low,38
10694,Grenada,2016,female,15-24 years,0,9543,0.0,"1,056,188,593",10838,Millenials,Low GDP,Low,38
10695,Grenada,2016,female,25-34 years,0,10271,0.0,"1,056,188,593",10838,Millenials,Low GDP,Low,38
10696,Grenada,2016,female,35-54 years,0,11222,0.0,"1,056,188,593",10838,Generation X,Low GDP,Low,38
10697,Grenada,2016,female,55-74 years,0,6392,0.0,"1,056,188,593",10838,Boomers,Low GDP,Low,38
10698,Grenada,2016,female,75+ years,0,2227,0.0,"1,056,188,593",10838,Silent,Low GDP,Low,38
10699,Grenada,2016,male,15-24 years,0,9860,0.0,"1,056,188,593",10838,Millenials,Low GDP,Low,38
10700,Grenada,2016,male,25-34 years,0,10718,0.0,"1,056,188,593",10838,Millenials,Low GDP,Low,38
10701,Grenada,2016,male,35-54 years,0,11746,0.0,"1,056,188,593",10838,Generation X,Low GDP,Low,38
10702,Grenada,2016,male,55-74 years,0,5721,0.0,"1,056,188,593",10838,Boomers,Low GDP,Low,38
10703,Grenada,2016,male,75+ years,0,1312,0.0,"1,056,188,593",10838,Silent,Low GDP,Low,38
10704,Guatemala,1986,male,25-34 years,46,522775,8.8,"7,231,963,516",1044,Boomers,Low GDP,Low,8149
10705,Guatemala,1986,male,75+ years,3,36473,8.23,"7,231,963,516",1044,G.I. Generation,Low GDP,Low,8149
10706,Guatemala,1986,male,15-24 years,65,804664,8.08,"7,231,963,516",1044,Generation X,Low GDP,Low,8149
10707,Guatemala,1986,male,55-74 years,19,278407,6.82,"7,231,963,516",1044,G.I. Generation,Low GDP,Low,8149
10708,Guatemala,1986,male,35-54 years,32,577043,5.55,"7,231,963,516",1044,Silent,Low GDP,Low,8149
10709,Guatemala,1986,female,15-24 years,17,807507,2.11,"7,231,963,516",1044,Generation X,Low GDP,Low,8149
10710,Guatemala,1986,female,35-54 years,9,608676,1.48,"7,231,963,516",1044,Silent,Low GDP,Low,8149
10711,Guatemala,1986,female,25-34 years,8,554851,1.44,"7,231,963,516",1044,Boomers,Low GDP,Low,8149
10712,Guatemala,1986,female,5-14 years,2,1184961,0.17,"7,231,963,516",1044,Generation X,Low GDP,Low,8149
10713,Guatemala,1986,male,5-14 years,2,1221857,0.16,"7,231,963,516",1044,Generation X,Low GDP,Low,8149
10714,Guatemala,1986,female,55-74 years,0,284393,0.0,"7,231,963,516",1044,G.I. Generation,Low GDP,Low,8149
10715,Guatemala,1986,female,75+ years,0,42581,0.0,"7,231,963,516",1044,G.I. Generation,Low GDP,Low,8149
10716,Guatemala,1987,male,75+ years,5,38144,13.11,"7,084,399,840",997,G.I. Generation,Low GDP,Low,8149
10717,Guatemala,1987,male,25-34 years,63,531366,11.86,"7,084,399,840",997,Boomers,Low GDP,Low,8149
10718,Guatemala,1987,male,35-54 years,49,588914,8.32,"7,084,399,840",997,Silent,Low GDP,Low,8149
10719,Guatemala,1987,male,55-74 years,16,286727,5.58,"7,084,399,840",997,G.I. Generation,Low GDP,Low,8149
10720,Guatemala,1987,male,15-24 years,45,826321,5.45,"7,084,399,840",997,Generation X,Low GDP,Low,8149
10721,Guatemala,1987,female,75+ years,2,44390,4.51,"7,084,399,840",997,G.I. Generation,Low GDP,Low,8149
10722,Guatemala,1987,female,25-34 years,16,567102,2.82,"7,084,399,840",997,Boomers,Low GDP,Low,8149
10723,Guatemala,1987,female,15-24 years,21,831270,2.53,"7,084,399,840",997,Generation X,Low GDP,Low,8149
10724,Guatemala,1987,female,35-54 years,13,625628,2.08,"7,084,399,840",997,Silent,Low GDP,Low,8149
10725,Guatemala,1987,female,55-74 years,3,293688,1.02,"7,084,399,840",997,G.I. Generation,Low GDP,Low,8149
10726,Guatemala,1987,male,5-14 years,6,1256693,0.48,"7,084,399,840",997,Generation X,Low GDP,Low,8149
10727,Guatemala,1987,female,5-14 years,2,1218497,0.16,"7,084,399,840",997,Generation X,Low GDP,Low,8149
10728,Guatemala,1988,male,75+ years,8,39641,20.18,"7,841,602,824",1074,G.I. Generation,Low GDP,Low,8149
10729,Guatemala,1988,male,35-54 years,43,602425,7.14,"7,841,602,824",1074,Silent,Low GDP,Low,8149
10730,Guatemala,1988,male,25-34 years,38,539024,7.05,"7,841,602,824",1074,Boomers,Low GDP,Low,8149
10731,Guatemala,1988,male,15-24 years,41,850454,4.82,"7,841,602,824",1074,Generation X,Low GDP,Low,8149
10732,Guatemala,1988,male,55-74 years,10,295096,3.39,"7,841,602,824",1074,G.I. Generation,Low GDP,Low,8149
10733,Guatemala,1988,female,15-24 years,14,857407,1.63,"7,841,602,824",1074,Generation X,Low GDP,Low,8149
10734,Guatemala,1988,female,25-34 years,8,578654,1.38,"7,841,602,824",1074,Boomers,Low GDP,Low,8149
10735,Guatemala,1988,female,35-54 years,6,644602,0.93,"7,841,602,824",1074,Silent,Low GDP,Low,8149
10736,Guatemala,1988,female,55-74 years,1,303222,0.33,"7,841,602,824",1074,G.I. Generation,Low GDP,Low,8149
10737,Guatemala,1988,male,5-14 years,3,1291517,0.23,"7,841,602,824",1074,Generation X,Low GDP,Low,8149
10738,Guatemala,1988,female,5-14 years,2,1251951,0.16,"7,841,602,824",1074,Generation X,Low GDP,Low,8149
10739,Guatemala,1988,female,75+ years,0,46083,0.0,"7,841,602,824",1074,G.I. Generation,Low GDP,Low,8149
10740,Guatemala,1989,male,75+ years,4,40886,9.78,"8,410,724,361",1122,G.I. Generation,Low GDP,Low,8149
10741,Guatemala,1989,male,25-34 years,36,546765,6.58,"8,410,724,361",1122,Boomers,Low GDP,Low,8149
10742,Guatemala,1989,male,55-74 years,18,303352,5.93,"8,410,724,361",1122,G.I. Generation,Low GDP,Low,8149
10743,Guatemala,1989,male,35-54 years,31,616089,5.03,"8,410,724,361",1122,Silent,Low GDP,Low,8149
10744,Guatemala,1989,male,15-24 years,31,876831,3.54,"8,410,724,361",1122,Generation X,Low GDP,Low,8149
10745,Guatemala,1989,female,25-34 years,12,590425,2.03,"8,410,724,361",1122,Boomers,Low GDP,Low,8149
10746,Guatemala,1989,female,35-54 years,8,664347,1.2,"8,410,724,361",1122,Silent,Low GDP,Low,8149
10747,Guatemala,1989,female,15-24 years,6,885511,0.68,"8,410,724,361",1122,Generation X,Low GDP,Low,8149
10748,Guatemala,1989,female,5-14 years,4,1283852,0.31,"8,410,724,361",1122,Generation X,Low GDP,Low,8149
10749,Guatemala,1989,male,5-14 years,2,1324615,0.15,"8,410,724,361",1122,Generation X,Low GDP,Low,8149
10750,Guatemala,1989,female,55-74 years,0,312844,0.0,"8,410,724,361",1122,G.I. Generation,Low GDP,Low,8149
10751,Guatemala,1989,female,75+ years,0,47591,0.0,"8,410,724,361",1122,G.I. Generation,Low GDP,Low,8149
10752,Guatemala,1990,male,75+ years,4,41850,9.56,"7,650,125,217",996,G.I. Generation,Low GDP,Low,8149
10753,Guatemala,1990,male,25-34 years,45,555151,8.11,"7,650,125,217",996,Boomers,Low GDP,Low,8149
10754,Guatemala,1990,male,35-54 years,37,628848,5.88,"7,650,125,217",996,Silent,Low GDP,Low,8149
10755,Guatemala,1990,male,15-24 years,34,905373,3.76,"7,650,125,217",996,Generation X,Low GDP,Low,8149
10756,Guatemala,1990,male,55-74 years,9,311351,2.89,"7,650,125,217",996,G.I. Generation,Low GDP,Low,8149
10757,Guatemala,1990,female,35-54 years,8,684099,1.17,"7,650,125,217",996,Silent,Low GDP,Low,8149
10758,Guatemala,1990,female,15-24 years,10,915256,1.09,"7,650,125,217",996,Generation X,Low GDP,Low,8149
10759,Guatemala,1990,female,25-34 years,6,603010,1.0,"7,650,125,217",996,Boomers,Low GDP,Low,8149
10760,Guatemala,1990,female,55-74 years,1,322429,0.31,"7,650,125,217",996,G.I. Generation,Low GDP,Low,8149
10761,Guatemala,1990,female,5-14 years,2,1312953,0.15,"7,650,125,217",996,Generation X,Low GDP,Low,8149
10762,Guatemala,1990,male,5-14 years,2,1354763,0.15,"7,650,125,217",996,Generation X,Low GDP,Low,8149
10763,Guatemala,1990,female,75+ years,0,48909,0.0,"7,650,125,217",996,G.I. Generation,Low GDP,Low,8149
10764,Guatemala,1991,male,75+ years,4,44056,9.08,"9,406,097,735",1194,G.I. Generation,Low GDP,Low,8149
10765,Guatemala,1991,male,35-54 years,45,642940,7.0,"9,406,097,735",1194,Boomers,Low GDP,Low,8149
10766,Guatemala,1991,male,25-34 years,36,566970,6.35,"9,406,097,735",1194,Boomers,Low GDP,Low,8149
